咪咕央卫,#genre#
徽BA 蚌埠VS黄山 赛场原声 19:00,http://45.192.97.170:8880/play/251.m3u8
超三联赛 超三联赛 仁怀大区赛 A档半决赛及决赛 李嘉伟 18:55,http://45.192.97.170:8880/play/252.m3u8
NBA上海篮球盛典 上海久事大鲨鱼VSG联赛联队 王冠证 19:00,http://45.192.97.170:8880/play/253.m3u8
中甲 广东广州豹足球俱乐部VS长春亚泰 解说 19:20,http://45.192.97.170:8880/play/254.m3u8
中甲 广东广州豹足球俱乐部VS长春亚泰 赛场原声 19:20,http://45.192.97.170:8880/play/255.m3u8
齐鲁超赛 东营队VS临沂队 赛场原声 19:30,http://45.192.97.170:8880/play/256.m3u8
徽青赛 淮南VS阜阳 赛场原声 19:30,http://45.192.97.170:8880/play/257.m3u8
全国女子篮球锦标赛 四川蜀道远达VS山东高速赤水河酒女篮 清流播出 19:20,http://45.192.97.170:8880/play/258.m3u8
湘超 张家界队VS常德队 赛场原声 19:38,http://45.192.97.170:8880/play/259.m3u8
湘超 郴州队VS益阳队 赛场原声 19:38,http://45.192.97.170:8880/play/260.m3u8
男篮世预赛 菲律宾VS伊朗 李天宇 19:50,http://45.192.97.170:8880/play/261.m3u8
男篮世预赛 菲律宾VS伊朗 赛场原声 19:50,http://45.192.97.170:8880/play/262.m3u8
男篮世预赛 尼日利亚VS佛得角 赛场原声 19:50,http://45.192.97.170:8880/play/263.m3u8
男篮世预赛 荷兰VS克罗地亚 赛场原声 20:20,http://45.192.97.170:8880/play/264.m3u8
男篮世预赛 埃及VS刚果共和国 赛场原声 20:20,http://45.192.97.170:8880/play/265.m3u8
男篮世预赛 波兰VS德国 邵化谦 20:35,http://45.192.97.170:8880/play/266.m3u8
男篮世预赛 波兰VS德国 赛场原声 20:35,http://45.192.97.170:8880/play/267.m3u8
英超 桑德兰VS富勒姆 兰子非 20:45,http://45.192.97.170:8880/play/268.m3u8
英超 桑德兰VS富勒姆 英文原声 20:45,http://45.192.97.170:8880/play/269.m3u8
英超 桑德兰VS富勒姆 赛场原声 20:45,http://45.192.97.170:8880/play/270.m3u8
英超 桑德兰VS富勒姆 智能解说 20:55,http://45.192.97.170:8880/play/271.m3u8
英超 利兹联VS布伦特福德 刘焕 20:45,http://45.192.97.170:8880/play/272.m3u8
英超 利兹联VS布伦特福德 英文原声 20:45,http://45.192.97.170:8880/play/273.m3u8
英超 利兹联VS布伦特福德 赛场原声 20:45,http://45.192.97.170:8880/play/274.m3u8
英超 利兹联VS布伦特福德 智能解说 20:55,http://45.192.97.170:8880/play/275.m3u8
英超 切尔西VS布莱顿 颜强 贺宇 程思钦 20:30,http://45.192.97.170:8880/play/276.m3u8
英超 切尔西VS布莱顿 陈凯冬 何辉 20:45,http://45.192.97.170:8880/play/277.m3u8
英超 切尔西VS布莱顿 英文原声 20:45,http://45.192.97.170:8880/play/278.m3u8
英超 切尔西VS布莱顿 赛场原声 20:45,http://45.192.97.170:8880/play/279.m3u8
法甲 巴黎FCVS尼斯 李永熙 20:45,http://45.192.97.170:8880/play/280.m3u8
法甲 巴黎FCVS尼斯 赛场原声 20:45,http://45.192.97.170:8880/play/281.m3u8
德甲 弗赖堡VS云达不莱梅 李霄 21:15,http://45.192.97.170:8880/play/282.m3u8
德甲 弗赖堡VS云达不莱梅 赛场原声 21:15,http://45.192.97.170:8880/play/283.m3u8
西甲 皇家马德里VS马拉加 林梦鸽 孙雷 22:45,http://45.192.97.170:8880/play/284.m3u8
西甲 皇家马德里VS马拉加 赛场原声 22:45,http://45.192.97.170:8880/play/285.m3u8
男篮世预赛 几内亚VS喀麦隆 赛场原声 22:50,http://45.192.97.170:8880/play/286.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 阿瑟・阿什球场 00:00,http://45.192.97.170:8880/play/287.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 阿姆斯特朗球场 23:00,http://45.192.97.170:8880/play/288.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 大看台球场 23:00,http://45.192.97.170:8880/play/289.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 17号球场 23:00,http://45.192.97.170:8880/play/290.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 5号球场 23:00,http://45.192.97.170:8880/play/291.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 6号球场 23:00,http://45.192.97.170:8880/play/292.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 7号球场 23:00,http://45.192.97.170:8880/play/293.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 10号球场 23:00,http://45.192.97.170:8880/play/294.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 11号球场 23:00,http://45.192.97.170:8880/play/295.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 12号球场 23:00,http://45.192.97.170:8880/play/296.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 13号球场 23:00,http://45.192.97.170:8880/play/297.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 国际信号 23:00,http://45.192.97.170:8880/play/298.m3u8
美国网球公开赛 佩古拉、德约、大威接连出战 英文解说 23:00,http://45.192.97.170:8880/play/299.m3u8
法甲 雷恩VS勒芒 邵煊 23:00,http://45.192.97.170:8880/play/300.m3u8
法甲 雷恩VS勒芒 赛场原声 23:00,http://45.192.97.170:8880/play/301.m3u8
英超 曼联VS伊普斯维奇 娄一晨 刘越 魏欣怡 23:00,http://45.192.97.170:8880/play/302.m3u8
英超 曼联VS伊普斯维奇 叶紫辰 何辉 23:15,http://45.192.97.170:8880/play/303.m3u8
英超 曼联VS伊普斯维奇 洪荒 23:15,http://45.192.97.170:8880/play/304.m3u8
英超 曼联VS伊普斯维奇 陈渤胄 23:15,http://45.192.97.170:8880/play/305.m3u8
英超 曼联VS伊普斯维奇 英文原声 23:15,http://45.192.97.170:8880/play/306.m3u8
英超 曼联VS伊普斯维奇 赛场原声 23:15,http://45.192.97.170:8880/play/307.m3u8
英超 曼联VS伊普斯维奇 4K赛场原声 23:15,http://45.192.97.170:8880/play/308.m3u8
德甲 奥格斯堡VS沙尔克04 赵宇 23:15,http://45.192.97.170:8880/play/309.m3u8
德甲 奥格斯堡VS沙尔克04 赛场原声 23:15,http://45.192.97.170:8880/play/310.m3u8
男篮世预赛 瑞典VS法国 季孟年 23:20,http://45.192.97.170:8880/play/311.m3u8
男篮世预赛 瑞典VS法国 赛场原声 23:20,http://45.192.97.170:8880/play/312.m3u8
男篮世预赛 安哥拉VS科特迪瓦 赛场原声 23:20,http://45.192.97.170:8880/play/313.m3u8
体育0831,#genre#
男篮世预赛 拉脱维亚VS以色列 赛场原声 23:50,http://45.192.97.170:8880/play/314.m3u8
男篮世预赛 爱沙尼亚VS芬兰 赛场原声 23:50,http://45.192.97.170:8880/play/315.m3u8
意甲 那不勒斯VS科莫 涂远 鲁靖明 00:15,http://45.192.97.170:8880/play/316.m3u8
意甲 那不勒斯VS科莫 赛场原声 00:15,http://45.192.97.170:8880/play/317.m3u8
西甲 拉科鲁尼亚VS瓦伦西亚 孙雨轩 01:15,http://45.192.97.170:8880/play/318.m3u8
西甲 拉科鲁尼亚VS瓦伦西亚 赛场原声 01:15,http://45.192.97.170:8880/play/319.m3u8
男篮世预赛 斯洛文尼亚VS匈牙利 赛场原声 01:50,http://45.192.97.170:8880/play/320.m3u8
男篮世预赛 突尼斯VS南苏丹 赛场原声 01:50,http://45.192.97.170:8880/play/321.m3u8
男篮世预赛 马里VS塞内加尔 赛场原声 02:20,http://45.192.97.170:8880/play/322.m3u8
法甲 摩纳哥VS马赛 张天翼 02:30,http://45.192.97.170:8880/play/323.m3u8
法甲 摩纳哥VS马赛 赛场原声 02:30,http://45.192.97.170:8880/play/324.m3u8
意甲 拉齐奥VS热那亚 吴奕博 02:30,http://45.192.97.170:8880/play/325.m3u8
意甲 拉齐奥VS热那亚 赛场原声 02:30,http://45.192.97.170:8880/play/326.m3u8
意甲 卡利亚里VS国际米兰 刘腾 贺宇 02:30,http://45.192.97.170:8880/play/327.m3u8
意甲 卡利亚里VS国际米兰 赛场原声 02:30,http://45.192.97.170:8880/play/328.m3u8
西甲 塞尔塔VS毕尔巴鄂竞技 兰子非 03:15,http://45.192.97.170:8880/play/329.m3u8
西甲 塞尔塔VS毕尔巴鄂竞技 赛场原声 03:15,http://45.192.97.170:8880/play/330.m3u8
咪咕体育日报 undefined 咪咕体育日报 第166期 08:00,http://45.192.97.170:8880/play/331.m3u8
攀岩系列赛 中国速度攀岩系列赛（湖南长沙站）Day3 湖南长沙站 17:30,http://45.192.97.170:8880/play/332.m3u8
NBA经典赛事 NBA精彩重播：快船vs湖人 杨健 曾令旭 刘铁 18:00,http://45.192.97.170:8880/play/333.m3u8
男篮世预赛 韩国VS沙特阿拉伯 盛哲 17:50,http://45.192.97.170:8880/play/334.m3u8
男篮世预赛 韩国VS沙特阿拉伯 赛场原声 17:50,http://45.192.97.170:8880/play/335.m3u8
男篮世预赛 日本VS卡塔尔 殳海 18:00,http://45.192.97.170:8880/play/336.m3u8
男篮世预赛 日本VS卡塔尔 赛场原声 18:00,http://45.192.97.170:8880/play/337.m3u8
男篮世预赛 中国VS黎巴嫩 庄宁宇 杨鸣 陈正昊 18:30,http://45.192.97.170:8880/play/338.m3u8
男篮世预赛 中国VS黎巴嫩 连睿 周琦 周鹏 18:30,http://45.192.97.170:8880/play/339.m3u8
男篮世预赛 中国VS黎巴嫩 赛场原声 19:20,http://45.192.97.170:8880/play/340.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 阿瑟・阿什球场 23:30,http://45.192.97.170:8880/play/341.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 阿姆斯特朗球场 23:00,http://45.192.97.170:8880/play/342.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 大看台球场 23:00,http://45.192.97.170:8880/play/343.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 17号球场 23:00,http://45.192.97.170:8880/play/344.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 5号球场 23:00,http://45.192.97.170:8880/play/345.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 6号球场 23:00,http://45.192.97.170:8880/play/346.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 7号球场 23:00,http://45.192.97.170:8880/play/347.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 9号球场 23:00,http://45.192.97.170:8880/play/348.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 10号球场 23:00,http://45.192.97.170:8880/play/349.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 11号球场 23:00,http://45.192.97.170:8880/play/350.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 12号球场 23:00,http://45.192.97.170:8880/play/351.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 13号球场 23:00,http://45.192.97.170:8880/play/352.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 15号球场 23:00,http://45.192.97.170:8880/play/353.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 国际信号 23:00,http://45.192.97.170:8880/play/354.m3u8
美国网球公开赛 萨巴伦卡、阿尔卡拉斯接连出战！ 英文解说 23:00,http://45.192.97.170:8880/play/355.m3u8
男篮世预赛 立陶宛VS波黑 赛场原声 23:20,http://45.192.97.170:8880/play/356.m3u8
河南信阳,#genre#
CCTV1,http://45.192.97.170:8880/play/357.m3u8
CCTV2,http://45.192.97.170:8880/play/358.m3u8
CCTV3,http://45.192.97.170:8880/play/359.m3u8
CCTV4,http://45.192.97.170:8880/play/360.m3u8
CCTV5,http://45.192.97.170:8880/play/361.m3u8
CCTV6,http://45.192.97.170:8880/play/362.m3u8
CCTV7,http://45.192.97.170:8880/play/363.m3u8
CCTV8,http://45.192.97.170:8880/play/364.m3u8
CCTV9,http://45.192.97.170:8880/play/365.m3u8
CCTV10,http://45.192.97.170:8880/play/366.m3u8
CCTV11,http://45.192.97.170:8880/play/367.m3u8
CCTV12,http://45.192.97.170:8880/play/368.m3u8
CCTV13,http://45.192.97.170:8880/play/369.m3u8
CCTV14,http://45.192.97.170:8880/play/370.m3u8
CCTV15,http://45.192.97.170:8880/play/371.m3u8
东南卫视,http://45.192.97.170:8880/play/372.m3u8
东方卫视,http://45.192.97.170:8880/play/373.m3u8
吉林卫视,http://45.192.97.170:8880/play/374.m3u8
四川卫视,http://45.192.97.170:8880/play/375.m3u8
天津卫视,http://45.192.97.170:8880/play/376.m3u8
安徽卫视,http://45.192.97.170:8880/play/377.m3u8
山东卫视,http://45.192.97.170:8880/play/378.m3u8
山西卫视,http://45.192.97.170:8880/play/379.m3u8
广东卫视,http://45.192.97.170:8880/play/380.m3u8
旅游卫视,http://45.192.97.170:8880/play/381.m3u8
江苏卫视,http://45.192.97.170:8880/play/382.m3u8
江西卫视,http://45.192.97.170:8880/play/383.m3u8
河北卫视,http://45.192.97.170:8880/play/384.m3u8
河南卫视,http://45.192.97.170:8880/play/385.m3u8
浙江卫视,http://45.192.97.170:8880/play/386.m3u8
深圳卫视,http://45.192.97.170:8880/play/387.m3u8
湖北卫视,http://45.192.97.170:8880/play/388.m3u8
湖南卫视,http://45.192.97.170:8880/play/389.m3u8
甘肃卫视,http://45.192.97.170:8880/play/390.m3u8
贵州卫视,http://45.192.97.170:8880/play/391.m3u8
辽宁卫视,http://45.192.97.170:8880/play/392.m3u8
重庆卫视,http://45.192.97.170:8880/play/393.m3u8
陕西卫视,http://45.192.97.170:8880/play/394.m3u8
黑龙江卫视,http://45.192.97.170:8880/play/395.m3u8
优漫卡通,http://45.192.97.170:8880/play/396.m3u8
信阳公共,http://45.192.97.170:8880/play/397.m3u8
信阳综合,http://45.192.97.170:8880/play/398.m3u8
嘉佳卡通,http://45.192.97.170:8880/play/399.m3u8
梨园,http://45.192.97.170:8880/play/400.m3u8
武术世界,http://45.192.97.170:8880/play/401.m3u8
民生,http://45.192.97.170:8880/play/402.m3u8
炫动卡通,http://45.192.97.170:8880/play/403.m3u8
电视剧,http://45.192.97.170:8880/play/404.m3u8
调解剧场,http://45.192.97.170:8880/play/405.m3u8
都市,http://45.192.97.170:8880/play/406.m3u8
金鹰卡通,http://45.192.97.170:8880/play/407.m3u8
海南卫视,http://45.192.97.170:8880/play/408.m3u8
民生,http://45.192.97.170:8880/play/409.m3u8
法治,http://45.192.97.170:8880/play/410.m3u8
电视剧,http://45.192.97.170:8880/play/411.m3u8
都市,http://45.192.97.170:8880/play/412.m3u8
东南卫视,http://45.192.97.170:8880/play/413.m3u8
东方卫视,http://45.192.97.170:8880/play/414.m3u8
北京卫视,http://45.192.97.170:8880/play/415.m3u8
吉林卫视,http://45.192.97.170:8880/play/416.m3u8
江西卫视,http://45.192.97.170:8880/play/417.m3u8
河北卫视,http://45.192.97.170:8880/play/418.m3u8
贵州卫视,http://45.192.97.170:8880/play/419.m3u8
重庆卫视,http://45.192.97.170:8880/play/420.m3u8
金鹰卡通,http://45.192.97.170:8880/play/421.m3u8
浙江电信,#genre#
CCTV1,http://45.192.97.170:8880/play/422.m3u8
CCTV2,http://45.192.97.170:8880/play/423.m3u8
CCTV3,http://45.192.97.170:8880/play/424.m3u8
CCTV5,http://45.192.97.170:8880/play/425.m3u8
CCTV6,http://45.192.97.170:8880/play/426.m3u8
CCTV7,http://45.192.97.170:8880/play/427.m3u8
CCTV8,http://45.192.97.170:8880/play/428.m3u8
CCTV9,http://45.192.97.170:8880/play/429.m3u8
CCTV10,http://45.192.97.170:8880/play/430.m3u8
CCTV12,http://45.192.97.170:8880/play/431.m3u8
东方卫视,http://45.192.97.170:8880/play/432.m3u8
东南卫视,http://45.192.97.170:8880/play/433.m3u8
北京卫视,http://45.192.97.170:8880/play/434.m3u8
四川卫视,http://45.192.97.170:8880/play/435.m3u8
天津卫视,http://45.192.97.170:8880/play/436.m3u8
安徽卫视,http://45.192.97.170:8880/play/437.m3u8
山东卫视,http://45.192.97.170:8880/play/438.m3u8
广东卫视,http://45.192.97.170:8880/play/439.m3u8
江苏卫视,http://45.192.97.170:8880/play/440.m3u8
江西卫视,http://45.192.97.170:8880/play/441.m3u8
浙江卫视,http://45.192.97.170:8880/play/442.m3u8
湖北卫视,http://45.192.97.170:8880/play/443.m3u8
湖南卫视,http://45.192.97.170:8880/play/444.m3u8
重庆卫视,http://45.192.97.170:8880/play/445.m3u8
黑龙江卫视,http://45.192.97.170:8880/play/446.m3u8
广东电信,#genre#
广东珠江,http://45.192.97.170:8880/play/447.m3u8
广东影视,http://45.192.97.170:8880/play/448.m3u8
广东新闻,http://45.192.97.170:8880/play/449.m3u8
广东体育,http://45.192.97.170:8880/play/450.m3u8
广东民生,http://45.192.97.170:8880/play/451.m3u8
北京卫视,http://45.192.97.170:8880/play/452.m3u8
湖南卫视,http://45.192.97.170:8880/play/453.m3u8
东方卫视,http://45.192.97.170:8880/play/454.m3u8
四川卫视,http://45.192.97.170:8880/play/455.m3u8
天津卫视,http://45.192.97.170:8880/play/456.m3u8
安徽卫视,http://45.192.97.170:8880/play/457.m3u8
山东卫视,http://45.192.97.170:8880/play/458.m3u8
广东卫视,http://45.192.97.170:8880/play/459.m3u8
广西卫视,http://45.192.97.170:8880/play/460.m3u8
江苏卫视,http://45.192.97.170:8880/play/461.m3u8
江西卫视,http://45.192.97.170:8880/play/462.m3u8
河北卫视,http://45.192.97.170:8880/play/463.m3u8
河南卫视,http://45.192.97.170:8880/play/464.m3u8
浙江卫视,http://45.192.97.170:8880/play/465.m3u8
海南卫视,http://45.192.97.170:8880/play/466.m3u8
深圳卫视,http://45.192.97.170:8880/play/467.m3u8
湖北卫视,http://45.192.97.170:8880/play/468.m3u8
东南卫视,http://45.192.97.170:8880/play/469.m3u8
贵州卫视,http://45.192.97.170:8880/play/470.m3u8
辽宁卫视,http://45.192.97.170:8880/play/471.m3u8
重庆卫视,http://45.192.97.170:8880/play/472.m3u8
黑龙江卫视,http://45.192.97.170:8880/play/473.m3u8
甘肃卫视,http://45.192.97.170:8880/play/474.m3u8
吉林卫视,http://45.192.97.170:8880/play/475.m3u8
云南卫视,http://45.192.97.170:8880/play/476.m3u8
CCTV1,http://45.192.97.170:8880/play/477.m3u8
CCTV2,http://45.192.97.170:8880/play/478.m3u8
CCTV3,http://45.192.97.170:8880/play/479.m3u8
CCTV4,http://45.192.97.170:8880/play/480.m3u8
CCTV5,http://45.192.97.170:8880/play/481.m3u8
CCTV5+,http://45.192.97.170:8880/play/482.m3u8
CCTV8,http://45.192.97.170:8880/play/483.m3u8
CCTV9,http://45.192.97.170:8880/play/484.m3u8
CCTV10,http://45.192.97.170:8880/play/485.m3u8
CCTV12,http://45.192.97.170:8880/play/486.m3u8
CCTV14,http://45.192.97.170:8880/play/487.m3u8
北京卫视,http://45.192.97.170:8880/play/488.m3u8
湖南卫视,http://45.192.97.170:8880/play/489.m3u8
四川卫视,http://45.192.97.170:8880/play/490.m3u8
天津卫视,http://45.192.97.170:8880/play/491.m3u8
安徽卫视,http://45.192.97.170:8880/play/492.m3u8
山东卫视,http://45.192.97.170:8880/play/493.m3u8
广东卫视,http://45.192.97.170:8880/play/494.m3u8
陕西卫视,http://45.192.97.170:8880/play/495.m3u8
江苏卫视,http://45.192.97.170:8880/play/496.m3u8
江西卫视,http://45.192.97.170:8880/play/497.m3u8
河北卫视,http://45.192.97.170:8880/play/498.m3u8
